LINE,LOTID,Data_Time,Model No.,[A]Zone1_Feature1_SV,[A]Zone1_Feature1_PV,[A]Zone1_Feature2_PV,[A]Zone1_Feature3_PV,[A]Zone2_Feature4_SV,[A]Zone2_Feature4_PV,[A]Zone2_Feature5_SV,[A]Zone2_Feature5_PV,[A]Zone2_Feature6_SV,[A]Zone2_Feature6_PV,[A]Zone3_Feature7_PV,[A]Zone3_Feature8_SV,[A]Zone3_Feature8_PV,[A]Zone4_Feature9_PV,[A]Zone4_Feature10_SV,[A]Zone4_Feature10_PV,[A]Zone5_Feature11_PV,[A]Zone5_Feature12_PV,[A]Zone5_Feature12_SV,[A]Zone6_Feature13_PV,[A]Zone6_Feature13_SV,[A]Zone6_Feature14_PV,[A]Zone6_Feature14_SV,[B]Feature15,[B]Feature16,[C]Feature17,[C]Feature18,[C]Feature19,[C]Feature20,[D]Feature21,[D]Feature22,[D]Feature23,[D]Feature24,[D]Feature25,[D]Feature26,[D]Feature27,[D]Feature28,[E]Feature29,[E]Feature30,[E]Feature31,[E]Feature32,[E]Feature33,[F]Feature34,[F]Feature35,[F]Feature36,[F]Feature37,[F]Feature38,[F]Feature39,[F]Feature40,[F]Feature41,[G]Zone1_Feature42,[G]Zone2_Feature43,[G]Zone3_Feature44,[G]Zone4_Feature45,[G]Zone5_Feature46,[G]Zone6_Feature47,[G]Zone7_Feature48,[G]Zone8_Feature49,[G]Zone10_Feature50,[H]Feature51,[H]Feature52,[H]Feature53,[I]Feature54,[I]Zone1_Feature55,[I]Zone1_Feature56,[I]Zone1_Feature57,[I]Zone2_Feature58,[I]Zone2_Feature59,[I]Zone2_Feature60,[I]Zone3_Feature61,[I]Zone3_Feature62,[I]Zone4_Feature63,[I]Zone4_Feature64,[I]Zone5_Feature65,[I]Zone5_Feature66,[I]Zone6_Feature67,[I]Zone6_Feature68,[I]Feature69,[I]Feature70,[I]Feature71,[I]Feature72,[I]Feature73,[I]Feature74,[I]Feature75,[I]Feature76,[I]Feature77,[I]Feature78,[I]Feature79,[I]Feature80,[I]Feature81,[I]Feature82,[I]Feature83,[I]Feature84,[I]Feature85,[I]Feature86,[J]Zone1_Feature87_SV,[J]Zone1_Feature87_PV,[J]Zone1_Feature88,[J]Zone1_Feature89,[J]Zone1_Feature90_SV,[J]Zone1_Feature90_PV,[J]Zone1_Feature91,[J]Zone1_Feature92,[J]Zone2_Feature93_SV,[J]Zone2_Feature93_PV,[J]Zone2_Feature94,[J]Zone2_Feature95,[J]Zone2_Feature96_SV,[J]Zone2_Feature96_PV,[J]Zone2_Feature97,[J]Zone3_Feature98_SV,[J]Zone2_Feature98_PV,[J]Feature99,[J]Feature100,[J]Feature101,[K]Feature101,[K]Feature102,[L]Zone1_Feature103,[L]Zone1_Feature104,[L]Zone1_Feature105,[L]Zone1_Feature106,[L]Zone1_Feature107,[L]Zone1_Feature108,[L]Zone1_Feature109,[L]Zone2_Feature110,[L]Zone2_Feature111,[L]Zone2_Feature112,[L]Zone2_Feature113,[L]Zone2_Feature114,[L]Zone2_Feature115,[L]Zone2_Feature116,[L]Zone3_Feature117,[L]Zone3_Feature118,[L]Zone3_Feature119,[L]Zone4_Feature120,[L]Zone4_Feature121,[L]Zone4_Feature122,[L]Zone5_Feature123,[L]Zone5_Feature124,[L]Zone5_Feature125,[L]Zone6_Feature126,[L]Zone6_Feature127,[L]Zone6_Feature128,[L]Feature129,[L]Feature130,[L]Feature131,[M]Feature132,[M]Feature133_SV,[M]Feature134,[M]Feature135_SV,[N]Zone1_Feature136,[N]Zone2_Feature137,[N]Zone3_Feature138,[N]Zone4_Feature139,[N]Zone5_Feature140,[N]Zone6_Feature141,[O]Feature142,[O]Feature143,[P]Feature144_SV,[P]Feature145_SV,[P]Feature146_PV,[P]Feature146_SV,[P]Feature148_PV,[P]Feature148_SV,[P]Feature150_PV,[P]Feature151_SV,[Q]Feature152,[Q]Feature153,[R]Zone1_Feature154,[R]Zone1_Feature155,[R]Zone1_Feature156,[R]Zone1_Feature157,[R]Zone2_Feature158,[R]Zone2_Feature159,[R]Zone2_Feature160,[R]Zone2_Feature161,[R]Zone3_Feature162,[R]Zone3_Feature163,[R]Zone4_Feature164,[R]Zone4_Feature165,[R]Zone5_Feature166,[R]Zone5_Feature167,[R]Zone6_Feature168,[R]Zone6_Feature169,[S]Zone1_Feature170_SV,[S]Zone1_Feature171,[S]Zone1_Feature172,[S]Zone1_Feature173,[S]Zone1_Feature174,[S]Zone1_Feature175,[S]Zone1_Feature176,[S]Zone2_Feature177_SV,[S]Zone2_Feature178,[S]Zone2_Feature179,[S]Zone2_Feature180,[S]Zone2_Feature181,[S]Zone2_Feature182,[S]Zone2_Feature183,[S]Zone3_Feature184,[S]Zone3_Feature185_SV,[S]Zone3_Feature186,[S]Zone3_Feature187,[S]Zone4_Feature188,[S]Zone4_Feature189,[S]Zone4_Feature190_SV,[S]Zone4_Feature191,[S]Zone5_Feature192,[S]Zone5_Feature193,[S]Zone5_Feature194_SV,[S]Zone5_Feature195,[S]Zone6_Feature196,[S]Zone6_Feature197,[S]Zone6_Feature198_SV,[S]Zone6_Feature199,[T]Zone1_Feature200,[T]Zone1_Feature201,[T]Zone2_Feature202,[T]Zone2_Feature203,[T]Zone3_Feature204,[T]Zone3_Feature205,[T]Zone4_Feature206,[T]Zone4_Feature207,[T]Zone5_Feature208,[T]Zone5_Feature209,[T]Zone6_Feature210,[T]Zone6_Feature211,CTQ 1,CTQ 1_LSL,CTQ 2,CTQ 2_LSL,CTQ 3,CTQ 3_USL,CTQ 3_LSL,CTQ 4,CTQ 4_USL,CTQ 4_LSL,CTQ 5,CTQ 5_USL,CTQ 5_LSL
R13,CDRC19061554,2019-06-23 1:06,AAA11111115,58,577.8888889,1299,1350,133,1332.666667,187,1869,190,1899,1849,133,1351.666667,1749,101,1025.888889,1699,1256.222222,126,1500,150,844.6666667,83,,,0,527.2777778,254.8,889.5222222,100,30,30,40.9,100,30,30,43.23333333,0,173,22341840,8666.444444,325.1222222,237.9777778,39.3,7.433333333,7.422222222,200,200,201.8666667,199.9222222,18.32222222,37.3,30.84444444,0,0,0.188888889,0,0,0,-0.1,0.155555556,50.34444444,19.18888889,52.96666667,49.37777778,48.36666667,72.2,61.65555556,60.37777778,90.88888889,78.21111111,89.2,61.62222222,83.45555556,69.32222222,65,56.71111111,55.82222222,32.21111111,71.4,67.17777778,9.511111111,7.555555556,57.54444444,32.16666667,72.46666667,67.76666667,0,20.44444444,11.44444444,1.888888889,1.888888889,3.122222222,3.133333333,12.65555556,54,68.25555556,61.03333333,47.15555556,29,29.96666667,54,29,20,16.65555556,25.88888889,36.32222222,19,13.27777778,19,40,26.05555556,40.13333333,19.45555556,21.68888889,9.8,10.5,10.95555556,61.62222222,54.2,56.21111111,47.22222222,9.944444444,59.82222222,10.82222222,62.97777778,51.5,51.45555556,53.2,21.88888889,72.04444444,75.5,19.61111111,61.82222222,74.92222222,30.01111111,60.1,70.43333333,22.92222222,57.38888889,60.47777778,8.477777778,50.07777778,39.7,26.3,25.1,2508263.833,1.53,2591141.044,1.6,-0.27,-2.435555556,-2.664444444,-3.467777778,-3.125555556,-3.126666667,89.7,250.6333333,3.5,3.2,3.666666667,3.5,6.566666667,6.6,4.666666667,4.3,15.33355556,16.01577778,0.522222222,21.97777778,25.06666667,9.677777778,41.86666667,53.28888889,19.7,0,42.95555556,95.24444444,48.41111111,71.6,61.12222222,80.62222222,33.7,58.6,3,-2.7,0.064444444,3.663333333,2.975555556,3.223333333,2.304444444,4.45,2.733333333,5.383333333,8.883333333,4.46,2.531111111,0.01,2.652222222,9,15.96666667,9.071111111,2.987777778,6.82,6.8,16.72222222,3.772222222,7.678888889,7.7,-2.855555556,2.08,5.58,5.6,18.64444444,1.555555556,0,20.57777778,3.377777778,10.74444444,15.43333333,21.18888889,18.62222222,20.36666667,20.62222222,1.2,-2.888888889,105,75,103.6666667,75,18.95,19.5,14.5,14.8075,15,12,759.3333333,950,450
R13,CDRC19061555,2019-06-23 1:16,AAA11111115,58,577.875,1299,1350,133,1329.625,187,1869,190,1899,1849,133,1349.25,1749,101,1026,1699,1255.125,126,1500,150,843.125,83,,,140.3625,393.3625,319.6125,864.675,100,15,15,40.925,100,30,30,43.225,0,173,22343882,8860.5,438.475,237.9625,39.3,7.4375,7.45,200,200,201.8875,199.95,18.7125,37.575,30.0875,0.0125,0,0.1625,0,0,0.0125,-0.075,0.1625,50.5125,19.075,53.225,49.3375,48.075,71.45,61.6125,60.35,91.6125,79.3125,89.1625,61.975,83.95,69.225,64.95,56.6375,56.1375,34.6375,71.3375,67.2375,9.6125,7.525,57.2875,32.2,72.6125,67.625,7,30.125,10.75,0.75,0.25,3.1125,2.875,12.6625,54,66.575,60.9,51.525,29,29.625,54,29,20,16.55,25.6625,35.7625,19,13.3375,19,40,24.625,39.7,19.1625,19.625,9.8,10.5,8.9125,62.7625,54.4375,56.3375,47.275,5.15,61.2,10.7,63,51.5,51.1625,53.1,22.0375,71.9,73.275,8.9125,63.825,74.3,29.9,60.1,66.975,18.825,57.7875,62.55,9.7125,49.7375,39.775,26.35,25.0125,2508419.538,1.53,2591303.725,1.6,-0.255,-2.22875,-2.3125,-3.15125,-2.9575,-3.02,246.35,266.175,3.5,3.2,3.9625,3.875,6.575,6.6,4.7375,4.3,15.33725,16.018375,0.4625,22.0875,24.8375,9.7125,41.55,53.8,20.125,0,43.9125,95.3875,49.925,71,59.85,80.9875,34.425,58.4,3,-3.075,0.0575,3.68125,3.005,3.195,2.31125,4.45,0.4,5.34375,8.9675,4.4625,2.5875,0.01,2.71125,9,15.3625,9.08375,3.08125,6.76375,6.8,16.8125,3.69375,7.7125,7.7,-3.6875,2.12625,5.56125,5.6,17.0125,1.6625,0.025,20.625,3.6625,11.2125,15.8125,21.5875,18.75,20.8125,20.7875,1.0625,-2.8375,105,75,103.6666667,75,18.95,19.5,14.5,14.8075,15,12,759.3333333,950,450
R13,CDRC19061556,2019-06-23 1:27,AAA11111115,58,578.5555556,1299,1350,133,1330.555556,187,1869,190,1899,1849,133,1353.555556,1749,101,1026.555556,1699,1257.444444,126,1500,150,845.4444444,83,,,524.7444444,0.011111111,413.5333333,658.6111111,100,15,15,40.87777778,100,30,30,43.24444444,9088.444444,326.4777778,22345926.22,0,173,237.9666667,39.3,7.422222222,7.444444444,200,200,201.9777778,199.9888889,17.45555556,37.5,30.63333333,0,0,0.222222222,0.011111111,0,0.011111111,0.077777778,0.177777778,50.38888889,18.95555556,52.86666667,49.52222222,48.37777778,71.8,61.56666667,60.34444444,90.62222222,78.02222222,88.91111111,62.01111111,83.56666667,69.98888889,64.61111111,56.66666667,56.8,34.64444444,71.4,67.08888889,9.488888889,7.822222222,57.66666667,32.3,72.35555556,67.34444444,22.11111111,0,10.88888889,1.888888889,0.888888889,3.244444444,2.755555556,12.68888889,54,66.06666667,59.95555556,46.61111111,29,28.57777778,54,29,20,16.57777778,25.82222222,36.41111111,19,13.52222222,19,40,24.36666667,39.84444444,20.02222222,20.88888889,9.8,10.5,11.31111111,62.34444444,54.34444444,56.3,46.54444444,9.055555556,60.82222222,10.52222222,63.02222222,51.43333333,51.37777778,53.12222222,21.55555556,72.08888889,83.1,14.68888889,63.61111111,75.98888889,30.62222222,60,70.15555556,17.84444444,58.38888889,64.85555556,7.766666667,50.2,39.8,26.2,24.8,2508575.478,1.53,2591466.678,1.6,-0.276666667,-2.556666667,-2.778888889,-3.581111111,-3.241111111,-3.313333333,269.7,270.9777778,3.5,3.2,4.011111111,4,6.522222222,6.6,4.688888889,4.3,15.334,16.021,0.655555556,21.86666667,24.91111111,9.655555556,42.4,53.18888889,20.34444444,0,41.86666667,94.63333333,46.22222222,71.07777778,62.13333333,80.7,32.88888889,58.51111111,3,-1.622222222,0.082222222,3.644444444,2.973333333,3.205555556,2.3,4.45,1.322222222,5.454444444,8.866666667,4.435555556,2.615555556,0.01,2.584444444,9,17.2,9.012222222,2.853333333,6.77,6.8,16.94444444,3.835555556,7.685555556,7.7,-1.7,2.03,5.573333333,5.6,19.78888889,1.611111111,0,20.46666667,3.344444444,10.63333333,15.22222222,21,18.34444444,20.35555556,20.42222222,0.8,-2.888888889,106,75,104.6666667,75,18.875,19.5,14.5,14.695,15,12,769.6666667,950,450
R13,CDRC19061557,2019-06-23 1:37,AAA11111115,58,577.25,1299,1350,133,1331,187,1869,190,1899,1849,133,1346.75,1749,101,1026.75,1699,1255.25,126,1500,150,843.75,83,,,346.15,375.8625,532.275,601.975,100,15,15,40.875,100,30,30,43.2875,7992,432.975,22347968,11.5,173.0125,237.9625,39.3,7.4375,7.4375,200,200,201.925,199.95,17.95,37.6375,30.525,0,0,0.175,0.0125,0,0.025,0.1,0.1375,50.2,18.8,52.875,49.275,48.475,71.75,61.6375,60.3625,91.1125,77.7125,89.4875,61.5625,83.3375,69.75,64.775,56.625,56.6875,34.7625,71.575,67.075,9.3125,7.975,57.3625,32.3125,72.45,67.5625,28.875,4.75,9.875,0.625,0,3.2375,2.6875,12.7,54,67.4125,61.2375,47.35,29,30.3875,54,29,20,16.7125,25.925,36.4875,19,13.075,19,40,25.6625,39.9,22.7125,23.25,9.8,10.5,13.1375,61.25,54.1125,56.125,46.9375,6.9375,60.425,10.6875,62.9875,51.45,51.3,53,22,72.0375,77.3125,18.05,62.1125,75.4625,30.4375,60,70.4875,20.7625,57.8,66.2,8.7375,50.175,40,26.0125,24.5125,2508731.125,1.53,2591629.388,1.6,-0.28875,-2.46875,-2.6425,-3.39,-3.09125,-3.1325,85.475,276.7125,3,2.8,4.4625,4,6.5375,6.6,4.7,4.3,15.334625,16.02725,0.2,22.0375,25.025,9.85,41.6375,53.175,20.425,0,41.4375,95.3,48.1,71.45,61.525,80.075,34.825,58.4875,3,-3.3375,0.02375,3.6725,2.99625,3.21625,2.3425,4.45,1.525,5.35625,8.8625,4.4475,2.62625,0.01,2.5575,9,14.2375,9.07625,2.97,6.80375,6.8,17.825,3.79875,7.62625,7.7,-3.4375,2.14875,5.57,5.6,17.5375,1.675,0.0125,20.55,3.45,10.85,15.525,21.2625,18.5875,20.5625,20.7125,1.025,-2.8875,106,75,104.6666667,75,18.875,19.5,14.5,14.695,15,12,769.6666667,950,450
R13,CDRC19061558,2019-06-23 1:47,AAA11111115,58,577.4444444,1299,1350,133,1330.111111,187,1869,190,1899,1849,133,1345.444444,1749,101,1026.222222,1699,1254.444444,126,1500,150,844.3333333,83,,,0,519.9777778,572.3222222,519.7,100,22,22,40.88888889,100,30,30,43.28888889,0,173,22350014.89,7299.111111,329.5111111,237.9222222,39.3,7.433333333,7.411111111,200,200,202.0111111,199.9666667,17.42222222,38.07777778,30.31111111,0,0,0.2,0.011111111,0.011111111,0,-0.033333333,0.455555556,50.35555556,18.8,53.07777778,49.27777778,48.3,72.05555556,61.66666667,60.38888889,90.92222222,78.25555556,89.64444444,61.57777778,83.5,69.82222222,64.71111111,56.84444444,56.68888889,33.35555556,71.34444444,67.21111111,9.355555556,7.666666667,58.08888889,32.21111111,72.57777778,67.7,0,22.33333333,10.66666667,1.555555556,-1.444444444,3.066666667,2.488888889,12.71111111,54,68.12222222,60.84444444,48.04444444,29,27.8,54,29,20,16.67777778,25.84444444,36.47777778,19,13.12222222,19,40,24.82222222,39.9,22.23333333,23.64444444,9.8,10.5,11.8,61.38888889,54.23333333,56.18888889,46.27777778,4.955555556,62.21111111,9.911111111,63.07777778,51.33333333,51.3,53,21.97777778,71.96666667,82.2,15.61111111,63.06666667,75.28888889,30.81111111,59.9,70.06666667,19.16666667,58,65.96666667,5.844444444,50.63333333,39.82222222,25.9,24.4,2508887.067,1.53,2591792.289,1.6,-0.286666667,-2.442222222,-2.672222222,-3.446666667,-3.126666667,-3.158888889,89.7,275.6555556,3,2.8,4.111111111,4,6.588888889,6.6,4.655555556,4.3,15.33677778,16.03411111,0.333333333,22.18888889,24.93333333,9.833333333,42.15555556,53.01111111,20.65555556,0,43.22222222,94.53333333,46.4,72.02222222,61.53333333,81.2,33.08888889,59.33333333,3,-3.444444444,0.04,3.695555556,3.018888889,3.206666667,2.343333333,4.45,0.744444444,5.424444444,8.836666667,4.433333333,2.656666667,0.01,2.667777778,9,12.95555556,9.003333333,2.863333333,6.86,6.8,17.43333333,3.798888889,7.733333333,7.7,-4.255555556,2.041111111,5.65,5.6,18.25555556,1.588888889,0.011111111,20.54444444,3.444444444,10.82222222,15.48888889,21.27777778,18.45555556,20.58888889,20.68888889,0.988888889,-2.888888889,103.6666667,75,102.6666667,75,18.91666667,19.5,14.5,14.8925,15,12,698.3333333,950,450
R13,CDRC19061559,2019-06-23 1:57,AAA11111115,58,577,1299,1350,133,1330.555556,187,1869,190,1899,1849,133,1349.222222,1749,101,1026.222222,1699,1257.555556,126,1500,150,842.8888889,83,,,652.3666667,253.4222222,673.4333333,354.8111111,100,22,22,40.86666667,100,30,30,43.18888889,157.1111111,174.0555556,22352062,6295.555556,377.3666667,237.9111111,39.3,7.444444444,7.455555556,200,200,202.0666667,200.0333333,17.45555556,38.26666667,30.54444444,0,0,0.2,0,0.022222222,0,-0.311111111,0.144444444,50.27777778,18.83333333,52.91111111,49.26666667,48.21111111,71.78888889,61.5,60.42222222,91.01111111,77.86666667,89.27777778,61.86666667,83.51111111,69.53333333,64.88888889,56.47777778,56.1,33.3,71.61111111,66.96666667,10.04444444,7.822222222,58.03333333,32.21111111,72.25555556,67.62222222,8.333333333,18.66666667,9.555555556,1.888888889,-2.111111111,2.966666667,3.022222222,12.73333333,54,67.06666667,61.52222222,46.52222222,29,30.27777778,54,29,20,16.63333333,25.86666667,36.56666667,19,13.12222222,19,40,24.65555556,39.76666667,20.74444444,22.24444444,9.8,10.5,8.666666667,62.66666667,54.24444444,56.24444444,46.58888889,9.755555556,59.68888889,10.64444444,63.03333333,51.43333333,51.26666667,53,21.67777778,72.06666667,83.18888889,14,63.13333333,75.2,29.67777778,60.21111111,70.75555556,19.04444444,58.11111111,65.23333333,5.444444444,50.77777778,40,25.96666667,24.5,2509043.144,1.53,2591955.389,1.6,-0.273333333,-2.47,-2.697777778,-3.444444444,-3.12,-3.133333333,270,274.8,3,2.8,4.444444444,4,6.533333333,6.6,4.655555556,4.3,15.33311111,16.02777778,0.866666667,22.03333333,24.87777778,9.688888889,41.78888889,53.18888889,19.53333333,0,42.81111111,94.05555556,45.91111111,70.94444444,57.14444444,80.25555556,32.71111111,58.82222222,3,-4.133333333,0.11,3.674444444,2.977777778,3.201111111,2.304444444,4.45,1.433333333,5.373333333,8.866666667,4.43,2.511111111,0.01,2.643333333,9,16.48888889,8.955555556,2.832222222,6.757777778,6.8,17.05555556,3.527777778,7.642222222,7.7,-1.522222222,2.018888889,5.602222222,5.6,16.72222222,1.622222222,0,20.44444444,3.377777778,10.78888889,15.56666667,21.32222222,18.57777778,20.56666667,20.68888889,1.211111111,-2.855555556,103.6666667,75,102.6666667,75,18.91666667,19.5,14.5,14.8925,15,12,698.3333333,950,450
R13,CDRC19061560,2019-06-23 2:07,AAA11111115,58,576.875,1299,1350,133,1329.5,187,1869,190,1899,1849,133,1351.25,1749,101,1027.625,1699,1253.5,126,1500,150,842,83,,,516.0375,0,854.7125,225.5375,100,30,30,40.875,100,28,28,43.2875,4953.5,333.3125,22354105.5,0,173,237.925,39.3,7.45,7.4125,200,200,202.1,199.9875,16.875,38.4125,30.3375,0,0,0.15,0,0,0,0.025,0.0375,50.3625,18.8,53.0125,49.4375,48.2625,71.8375,61.65,60.3375,90.9125,78.8625,89.4125,61.9875,83.65,70.275,64.8375,57.0625,56.8125,32.2,71.5125,67.1875,9.825,7.5125,57.8625,32.425,72.3125,67.8875,23,0,10.375,0.5,-0.375,3.425,2.925,12.6,54,65.2875,60.9875,45.175,29,29.325,54,29,20,16.675,25.9125,36.7375,19,13.2375,19,40,25.1,40,19.2375,21,9.8,10.5,10.5875,62.6,54.3,56.3625,46.125,4.8375,61.3875,10.525,63,51.4,51.1875,53,21.9625,71.9625,84.525,17.175,62.7,75.15,30.475,59.825,70.1625,19.7125,57.9,59.7375,9.4,49.9875,39.8,26.25,24.75,2509198.825,1.53,2592118.05,1.6,-0.28375,-2.5575,-2.8275,-3.57875,-3.215,-3.185,269.7,273.1125,3.5,3,4.125,4,6.55,6.6,4.575,4.3,15.33075,16.02175,0.6125,22.325,24.9625,9.75,41.825,53.075,20.5375,0,42.6,93,46.4875,70.725,58.125,81.1,34.2875,58.625,3,-4.6875,0.0775,3.7225,3.01625,3.2125,2.32125,4.45,0.125,5.37875,8.84375,4.42875,2.6425,0.01,2.62875,9,17.0375,8.85625,2.87,6.73625,6.8,18.2875,3.58875,7.72375,7.7,-4.65,2.11625,5.58375,5.6,15.5625,1.6625,0,20.45,3.2625,10.6375,15.2375,21.175,18.3625,20.5625,20.65,1.125,-2.8875,102.6666667,75,104,75,18.925,19.5,14.5,14.8375,15,12,548.6666667,950,450
R13,CDRC19061561,2019-06-23 2:13,AAA11111115,58,576.3333333,1299,1350,133,1329.666667,187,1869,190,1899,1849,133,1345.777778,1749,101,1025.777778,1699,1258.333333,126,1500,150,840,83,,,436.2444444,0,-22.21111111,864.0222222,100,30,30,40.88888889,100,28,28,43.26666667,2867.777778,394.0666667,22355187.78,0,173,237.9555556,39.3,7.444444444,7.477777778,200,200,202.1777778,199.9555556,17.45555556,38.81111111,30.22222222,0,0,0.188888889,0,0,0.033333333,0.044444444,0.3,50.43333333,18.78888889,52.9,49.34444444,48.26666667,71.72222222,61.62222222,60.41111111,91.28888889,78.18888889,89.35555556,61.87777778,83.58888889,70.2,64.77777778,56.68888889,56.88888889,32.25555556,71.61111111,67.17777778,9.633333333,7.511111111,58.03333333,32.35555556,72.53333333,67.9,25.77777778,0,10.77777778,-0.333333333,-0.111111111,3.244444444,2.744444444,12.37777778,54,68.25555556,61.35555556,49.93333333,29,27.6,54,29,20,16.64444444,25.81111111,36.35555556,19,13.27777778,19,40,24.67777778,40,19.04444444,20.74444444,9.8,10.5,9.722222222,61.98888889,54.37777778,56.26666667,46.93333333,4.233333333,62.46666667,10.48888889,62.97777778,51.48888889,50.91111111,52.9,21.85555556,72,75.47777778,10.61111111,63.63333333,75.14444444,30.23333333,60,70.6,19.38888889,58,66.93333333,7.133333333,50.45555556,39.7,26.3,24.9,2509281.3,1.53,2592204.256,1.6,-0.27,-2.31,-2.465555556,-3.295555556,-2.997777778,-3.066666667,269.7,85.44444444,3.5,3,3.922222222,4,6.522222222,6.6,4.122222222,4.3,15.33444444,16.04322222,0.311111111,22.27777778,25.38888889,9.811111111,42.13333333,53.05555556,20.11111111,0,43.28888889,95.4,46.74444444,71.55555556,57.6,79.98888889,33.18888889,59.64444444,3,-5.333333333,0.037777778,3.711111111,3.023333333,3.265555556,2.336666667,4.45,0.666666667,5.418888889,8.843333333,4.444444444,2.587777778,0.01,2.672222222,9,12.27777778,9.086666667,2.885555556,6.813333333,6.8,16.33333333,3.555555556,7.618888889,7.7,-1.077777778,2.048888889,5.68,5.6,13.2,1.644444444,0.022222222,20.7,3.577777778,11.14444444,15.75555556,21.28888889,18.66666667,20.64444444,20.72222222,1.077777778,-2.877777778,102.6666667,75,104,75,18.925,19.5,14.5,14.8375,15,12,548.6666667,950,450
R13,CDRC19061562,2019-06-23 2:23,AAA11111115,58,577.375,1299,1350,133,1330.125,187,1869,190,1899,1849,133,1346.875,1749,101,1028.125,1699,1258.375,126,1500,150,839.625,83,,,15.9,632.2,0.125,869.775,100,30,30,40.9,100,28,28,43.2875,0,173,22357239.5,915,271,238,39.3,7.4,7.4375,200,200,202.075,199.975,17.25,38.725,30.15,0,0,0.2125,0,0,0.025,0.075,0.075,50.375,18.7875,53.0625,49.3125,48.3625,71.8,61.575,60.3375,90.825,78.525,89.375,62.0625,84.0625,70.325,64.9125,56.6625,56.75,32.3125,71.4,67.275,9.8375,7.4625,58.35,32.425,72.3625,67.5875,0,19.75,10.25,0,-0.5,3.35,2.8625,12.2875,54,66.4875,60.7125,49.675,29,30.35,54,29,20,16.5875,25.8,36.2875,19,13.1875,19,40,24.8375,39.9,20.5375,21.375,9.8,10.5,12.8,61.725,54.1625,56.175,46.675,9.525,59.675,10.0875,63.0625,51.4,51.2,53,21.8625,72.025,84.65,17.775,62.975,75.575,30.8875,59.9,70.225,19.475,58,62.5625,7.0375,50.35,39.7,26.2,25,2509437.7,1.53,2592367.662,1.6,-0.2625,-2.36375,-2.52375,-3.33625,-3.0275,-3.055,89.7,82.1125,3.5,3,4.1375,4,6.5375,6.6,4.1,4.3,15.334,16.015125,0.7875,22.1125,25.375,9.7375,42.7,53.25,20.5875,0,43.7,94.4125,46.8125,71.05,59.8,80.5125,32.925,59.25,3,-3.4,0.09875,3.68625,3.005,3.26375,2.32,4.45,0.9125,5.4925,8.875,4.44125,2.64625,0.01,2.6975,9,13.0875,8.99125,2.88875,6.76625,6.8,18.8125,3.69125,7.66625,7.7,-1.525,2.0325,5.6425,5.6,13.05,1.625,0,20.575,3.45,10.7375,15.2875,21.35,18.625,20.4875,20.7875,1.2625,-2.8625,105,75,102.6666667,75,18.88333333,19.5,14.5,14.5075,15,12,649.3333333,950,450
R13,CDRC19061563,2019-06-23 2:32,AAA11111115,58,577.375,1299,1350,133,1329.625,187,1869,190,1899,1849,133,1348.125,1749,101,1025.375,1699,1254.75,126,1500,150,841,83,,,0,442.4125,237.85,804.65,100,0,17,40.9,100,26,26,43.3125,0,173,22359154,6157.5,388.85,237.9,39.3,7.4625,7.425,200,200,201.9875,200.0125,17.375,38.75,30.1,0,0,0.225,0,0.0125,0.0125,0.025,0.0125,50.2875,18.6875,53.225,49.375,48.1625,71.65,61.6625,60.3625,91.25,78.975,89.0625,61.675,83.9125,69.9125,65.0875,56.6625,56.4375,0,71.525,67.35,9.7,7.5,58.15,32.4875,72.425,68.0125,0,26.125,10.5,-0.5,1.5,3.1,2.625,12.5875,54,67.2,60.875,51.425,29,30.75,54,29,20,16.5875,25.8625,36.2,19,13.3375,19,40,25.5375,39.9,21.5375,22.55,9.7,10.5,13.4625,61.2875,54.1125,56.075,46.775,7.0125,60.3125,10.6375,63.0375,51.3875,51.1875,52.925,21.675,72,70.7125,15.4375,62.2625,74.9375,30.05,60.1,70.3,19.0625,58,59.5875,9.65,49.7875,39.7,26.1625,24.875,2509583.625,1.53,2592520.15,1.6,-0.27,-2.30375,-2.51,-3.275,-3.0025,-3.03875,89.7,94.175,3.5,3,3.95,4,6.5125,6.6,4.5875,4.3,15.33425,16.012625,1.425,22.1625,25.0625,9.775,41.85,53.325,20.0625,0,41.8375,94.55,48.0375,71.6625,58.1125,80.8625,34,59.125,3,-3.525,0.18125,3.695,3.0075,3.225,2.3275,4.45,0.525,5.38125,8.88875,4.4475,2.58125,0.01,2.5825,9,14.2375,9.00375,2.965,6.8225,6.8,16.3875,3.58625,7.70125,7.7,-2.95,2.09875,5.63,5.6,14.475,1.65,0,20.5875,3.575,11.125,15.75,21.25,18.775,20.6625,20.825,1.15,-2.875,105,75,102.6666667,75,18.88333333,19.5,14.5,14.5075,15,12,649.3333333,950,450
